id,name,isFork,commits,branches,defaultBranch,releases,contributors,license,watchers,stargazers,forks,size,createdAt,pushedAt,updatedAt,homepage,mainLanguage,totalIssues,openIssues,totalPullRequests,openPullRequests,blankLines,codeLines,commentLines,metrics,lastCommit,lastCommitSHA,hasWiki,isArchived,languages,labels,topics
3445189,vsvim/vsvim,FALSE,6085,25,master,21,59,Other,143,3438,391,95615,2009-11-29T01:59:00,2023-02-23T12:46:41,2023-03-07T11:14:36,,C#,2382,245,652,6,21735,137385,21628,"[{""blankLines"":300,""codeLines"":1138,""commentLines"":0,""language"":""Markdown""},{""blankLines"":2,""codeLines"":14,""commentLines"":0,""language"":""DOS Batch""},{""blankLines"":21,""codeLines"":76,""commentLines"":7,""language"":""YAML""},{""blankLines"":8526,""codeLines"":39049,""commentLines"":8449,""language"":""F#""},{""blankLines"":111,""codeLines"":606,""commentLines"":76,""language"":""PowerShell""},{""blankLines"":12635,""codeLines"":93376,""commentLines"":12843,""language"":""C#""},{""blankLines"":10,""codeLines"":435,""commentLines"":13,""language"":""MSBuild script""},{""blankLines"":6,""codeLines"":20,""commentLines"":1,""language"":""Bourne Shell""},{""blankLines"":2,""codeLines"":386,""commentLines"":2,""language"":""Visual Studio Solution""},{""blankLines"":38,""codeLines"":312,""commentLines"":0,""language"":""XAML""},{""blankLines"":84,""codeLines"":1973,""commentLines"":237,""language"":""XML""}]",2023-02-23T12:31:53,c09517b173ab58dd6ffd3e0fd3fea23b573d1f1b,,,"{""C#"":4688830,""F#"":2718981,""PowerShell"":26144,""Shell"":1051,""Batchfile"":767,""Smalltalk"":2}","[""bug"",""check repro"",""continuous integration"",""discussion"",""documentation"",""duplicate"",""external"",""feature request"",""good first issue"",""keyboard conflict"",""motion"",""mouse"",""need more data"",""not a bug"",""project"",""regex"",""resharper"",""undo redo"",""vim plugin"",""visual assist"",""visual studio integration"",""visual studio preview"",""vs4mac integration""]",[]
3445193,icsharpcode/sharpdevelop,FALSE,15065,14,master,60,57,,229,1704,658,217185,2010-08-28T12:05:43,2020-07-19T07:50:23,2020-12-20T11:16:44,,C#,592,296,258,23,,,,[],2019-10-12T12:57:36,3f3ae2a5d4ffafd98cdf1c09308b9b8d93b0356c,,,{},[],[]
3445194,tangxuehua/enode,FALSE,621,2,master,0,3,MIT License,228,1778,571,5715,2013-06-14T04:52:04,2022-01-31T07:06:09,2022-02-02T11:59:24,http://www.cnblogs.com/netfocus/category/496012.html,C#,86,11,10,4,,,,[],2022-01-31T07:06:03,3ff8541800f25fae731bd7ee739e4609adc3b98b,,,"{""C#"":587971,""TSQL"":1666}","[""bug"",""duplicate"",""enhancement"",""invalid"",""question"",""wontfix""]",[]
3445197,castleproject/core,FALSE,7589,2,master,20,84,Other,125,2026,463,81370,2011-10-23T05:01:52,2023-04-09T06:27:19,2023-04-19T02:36:20,http://www.castleproject.org/,C#,299,18,354,1,,,,[],2023-04-09T06:27:19,dca4ed09df545dd7512c82778127219795668d30,,,"{""C#"":3536074,""Shell"":3777,""Batchfile"":3399}","[""bug"",""dependencies"",""discussion"",""enhancement"",""needs-repro"",""unresolved"",""up-for-grabs""]",[]
3445198,microsoftarchive/cqrs-journey,FALSE,1017,1,master,3,10,Other,142,1236,432,13613,2012-02-29T12:05:59,2020-07-28T05:24:18,2020-12-17T08:03:08,http://cqrsjourney.github.com/,C#,380,3,251,1,,,,[],2016-09-27T06:34:20,6ffd9a8c8e865a9f8209552c52fa793fbd496d1f,,,{},[],[]
3445213,deadcows/mybox,FALSE,793,1,master,0,21,MIT License,29,1526,216,1111,2016-10-26T12:46:59,2023-06-08T08:05:20,2023-06-10T09:37:17,http://deadcow.ru,C#,171,25,59,3,,,,[],2023-04-10T09:13:43,e250b932c64c9624f807ff2dad658da80dc09b8e,,,"{""C#"":514047}","[""bug"",""duplicate"",""enhancement"",""help wanted"",""invalid"",""question"",""wontfix""]","[""csharp"",""game-development"",""tools"",""unity"",""unity-editor"",""unity3d"",""unity3d-editor""]"
3446873,mathewsachin/captura,FALSE,1121,18,master,27,46,MIT License,215,8318,1598,5730,2015-08-29T10:30:45,2023-04-09T02:52:52,2023-04-12T01:05:19,https://mathewsachin.github.io/Captura/,C#,290,109,242,11,,,,[],2020-05-13T12:52:44,b0cc46780b18335021305558d8fc944de04b2b9e,,,"{""C#"":893433,""Inno Setup"":2248,""PowerShell"":327}","[""bug"",""cannot reproduce"",""dependencies"",""duplicate"",""enhancement"",""feedback wanted"",""good first issue"",""hacktoberfest"",""help wanted"",""invalid"",""priority: high"",""priority: low"",""question"",""status: in progress"",""translation""]",[]
3446876,openlivewriter/openlivewriter,FALSE,696,6,master,6,46,Other,191,2417,500,22196,2015-12-09T08:43:49,2022-12-07T05:23:44,2022-12-16T03:03:26,http://OpenLiveWriter.org,C#,782,484,164,22,,,,[],2019-10-19T07:26:07,8f7f4a7fb63c0bb905a094628632240fff17e1ec,,,"{""C#"":18702590,""C++"":48027,""HTML"":47089,""Smalltalk"":12290,""XSLT"":6823,""PowerShell"":6261,""Batchfile"":4156,""C"":3246,""CSS"":1124,""JavaScript"":432}","[""blog-theme"",""blogger"",""bug"",""check-reproduction"",""dependencies"",""documentation"",""duplicate"",""enhancement"",""error-handling"",""good first issue"",""help wanted"",""high-priority"",""i18n"",""installer"",""invalid"",""metaweblog-xmlrpc"",""needs-more-info"",""needs-testing"",""new-platform"",""new-provider"",""parked"",""plugins"",""question"",""scaling"",""sdk"",""tidy-up"",""ui-ux"",""videos"",""wontfix"",""wordpress""]",[]
3446877,michaco/cachemanager,FALSE,631,9,dev,25,11,Apache License 2.0,159,2236,456,6581,2015-03-22T01:25:13,2023-05-15T01:59:49,2023-05-16T08:05:28,http://cachemanager.michaco.net,C#,327,55,37,14,,,,[],2021-06-26T07:30:08,51bff815924179c6535dc88b7e2097022eb6a34f,,,"{""C#"":1426208,""HTML"":21151,""Batchfile"":2592,""Shell"":481}","[""area-cache-dependencies"",""area-cache-expiration"",""area-ms-extensions-caching"",""backlog"",""breaking change"",""bug"",""documentation"",""duplicate"",""enhancement"",""external bug"",""feature request"",""fixed (next release)"",""invalid"",""needs design"",""performance"",""question"",""up-for-grabs"",""wontfix""]",[]
3446880,asadsahi/aspnetcorespa,FALSE,727,10,master,1,11,MIT License,137,1383,464,18675,2016-06-03T05:49:56,2023-03-02T11:12:38,2023-03-07T07:05:21,https://aspnetcorespa.fullstackpro.co.uk,C#,232,3,72,9,,,,[],2023-03-02T11:12:34,64ce2afc76b19b7d143262fcb28edc6d69bdd4a3,,,"{""C#"":1912515,""TypeScript"":222920,""HTML"":106502,""SCSS"":3340,""PowerShell"":3194,""Dockerfile"":2699,""CSS"":1993,""JavaScript"":1544,""Batchfile"":1071}","["".net"",""bug"",""dependencies"",""duplicate"",""enhancement"",""help wanted"",""invalid"",""javascript"",""question"",""wontfix""]",[]
3446889,elpumpo/tinynvidiaupdatechecker,FALSE,547,3,master,35,11,GNU General Public License v3.0,19,1148,51,823,2015-11-21T10:19:06,2023-06-14T05:10:16,2023-06-21T04:40:12,,C#,145,13,25,5,,,,[],2023-05-13T01:11:04,cde51d7f25e1b6f78660e52a073e825698766db2,,,"{""C#"":66305}","[""awaiting-input"",""bug"",""dependencies"",""duplicate"",""enhancement"",""gpu-metadata"",""help wanted"",""invalid"",""priority"",""question"",""wontfix""]","[""driver"",""gpu"",""nvidia"",""windows""]"
3446892,zsh2401/autumnbox,FALSE,2111,8,master,24,5,GNU Lesser General Public License v3.0,36,1375,179,32033,2017-07-30T08:53:29,2022-12-08T11:39:15,2022-12-21T08:01:00,https://www.atmb.top,C#,35,18,9,1,,,,[],2022-02-24T07:56:51,7ebea84ef82e31cbca6796405eb105701a7572a9,,,"{""C#"":1020748,""PowerShell"":6099}","["".net"",""bug"",""dependencies"",""duplicate"",""enhancement"",""features"",""help wanted"",""invalid"",""question"",""wontfix""]",[]
3446962,testcontainers/testcontainers-dotnet,FALSE,537,4,develop,22,46,MIT License,28,2836,164,4032,2019-02-16T10:03:36,2023-05-29T04:25:47,2023-05-30T04:16:16,https://dotnet.testcontainers.org,C#,278,16,534,5,4009,19630,5545,"[{""blankLines"":91,""codeLines"":493,""commentLines"":67,""language"":""YAML""},{""blankLines"":76,""codeLines"":459,""commentLines"":1,""language"":""Cake Build Script""},{""blankLines"":0,""codeLines"":686,""commentLines"":1,""language"":""MSBuild script""},{""blankLines"":0,""codeLines"":18,""commentLines"":0,""language"":""Bourne Shell""},{""blankLines"":0,""codeLines"":501,""commentLines"":2,""language"":""Visual Studio Solution""},{""blankLines"":12,""codeLines"":100,""commentLines"":0,""language"":""Razor""},{""blankLines"":0,""codeLines"":94,""commentLines"":0,""language"":""JSON""},{""blankLines"":338,""codeLines"":923,""commentLines"":0,""language"":""Markdown""},{""blankLines"":1,""codeLines"":223,""commentLines"":1,""language"":""SVG""},{""blankLines"":3459,""codeLines"":15758,""commentLines"":5449,""language"":""C#""},{""blankLines"":6,""codeLines"":59,""commentLines"":23,""language"":""HTML""},{""blankLines"":6,""codeLines"":23,""commentLines"":0,""language"":""Dockerfile""},{""blankLines"":0,""codeLines"":176,""commentLines"":1,""language"":""XML""},{""blankLines"":0,""codeLines"":9,""commentLines"":0,""language"":""DOS Batch""},{""blankLines"":20,""codeLines"":108,""commentLines"":0,""language"":""CSS""}]",2023-05-24T12:14:05,f0fef3ee3346665842426f1fe4bdead322c0097e,,,"{""C#"":819961,""Shell"":413,""Dockerfile"":337,""Batchfile"":274}","[""breaking change"",""bug"",""chore"",""compose"",""dependencies"",""do not merge"",""documentation"",""duplicate"",""enhancement"",""good first issue"",""help wanted"",""invalid"",""module"",""podman"",""question"",""security"",""test flakiness"",""won't fix"",""wontfix""]","[""automation"",""docker"",""dotnet"",""hacktoberfest"",""testcontainers"",""testcontainers-dotnet"",""testing""]"
3447797,de4dot/de4dot,FALSE,2090,1,master,0,19,GNU General Public License v3.0,474,4764,1453,5753,2011-09-20T01:50:28,2020-08-29T08:14:56,2020-12-20T10:00:37,,C#,,,56,1,,,,[],2020-08-29T08:14:55,b7d5728fc0c82fb0ad758e3a4c0fbb70368a4853,,,{},[],[]
3447798,jankallman/epplus,FALSE,926,13,master,4,23,GNU Lesser General Public License v3.0,222,3296,883,14063,2017-07-12T06:59:15,2020-08-29T04:29:42,2020-12-20T06:45:37,,C#,522,380,108,74,,,,[],2020-03-08T06:57:28,55c5ba6169eaa6ae7867fefb36a84cc0b28be85a,,,{},[],[]
3447799,theberkin/rant3,FALSE,990,3,master,2,9,MIT License,82,3078,103,3899,2014-08-03T10:21:51,2020-08-26T04:59:26,2020-12-19T12:44:29,,C#,,,40,0,,,,[],2020-08-26T04:59:25,0718c4a2a686df7fb592c08b865698a9f472e40f,,,{},[],[]
3447803,lgsvl/simulator,FALSE,2067,12,master,22,28,Other,86,2039,700,42420,2018-07-02T10:07:26,2023-04-04T09:17:55,2023-04-12T09:22:23,,C#,2094,609,41,16,,,,[],2022-01-19T11:09:19,4c342fd39c5eca6ce6538a144f51d5929812e417,,,"{""C#"":19323594,""HLSL"":2134948,""ShaderLab"":819173,""C"":230987,""GLSL"":50330,""Go"":45387,""Shell"":25913,""C++"":9318,""Dockerfile"":8510,""Batchfile"":2270,""CMake"":290}","[""2021.1"",""2021.2"",""answered"",""bug"",""close soon"",""dependencies"",""duplicate"",""enhancement"",""go"",""good first issue"",""help wanted"",""in progress"",""invalid"",""narrow scope"",""next release"",""question"",""racing"",""v2x"",""wontfix"",""??? best of svl issues ???""]",[]
3447811,squalr/squalr,FALSE,1785,2,develop,10,3,,54,1128,152,107104,2015-07-03T11:55:53,2022-12-16T06:34:09,2022-12-30T10:23:15,https://www.squalr.com/,C#,182,3,126,0,,,,[],2022-12-16T06:28:59,4584da620c6a0b2e1d537969a0a87d6fb6d6a648,,,"{""C#"":2294300,""PowerShell"":2860,""Python"":1505,""Assembly"":345,""Smalltalk"":3}","[""bug"",""dependencies"",""duplicate"",""enhancement"",""feature"",""help wanted"",""invalid"",""low priority"",""question"",""readability/style"",""wontfix""]",[]
3448767,windows-xaml/template10,FALSE,1938,10,master,1,82,Apache License 2.0,178,1404,405,62446,2015-04-09T03:54:36,2022-12-08T06:42:52,2022-12-11T04:22:44,,C#,1196,24,547,3,,,,[],2021-10-30T12:31:27,602ad1571d0157ddc4ab3913adb08b28a37ebb39,,,"{""C#"":331612}","[""backlog"",""bug"",""dependencies"",""duplicate"",""enhancement"",""help wanted"",""information"",""invalid"",""platform bug"",""question"",""samples"",""t10.validation"",""wontfix""]",[]
3448772,stylecop/stylecop,FALSE,1332,2,master,4,18,Other,75,1019,145,370062,2014-12-18T09:04:33,2021-05-15T01:44:21,2021-05-15T01:44:27,,C#,223,93,37,2,,,,[],2021-05-15T01:44:21,7da86d484c6487c5fff1ae84cbd41c03c5c212d8,,,"{""C#"":5439542,""HTML"":1370803,""CSS"":44783,""JavaScript"":8943,""PowerShell"":816,""Batchfile"":301,""Smalltalk"":26}","[""bug"",""core"",""duplicate"",""enhancement"",""help wanted"",""invalid"",""question"",""resharper"",""wontfix""]",[]
3449753,aalhour/c-sharp-algorithms,FALSE,762,4,master,1,28,MIT License,360,5069,1268,3344,2015-05-14T11:56:48,2022-10-12T07:09:55,2022-10-16T04:32:29,,C#,74,34,93,13,,,,[],2020-05-27T08:04:35,504140eb7e608bb9dffa8729345f9cd8d476bbcb,,,"{""C#"":969018,""Batchfile"":176}","[""algorithm request"",""bug"",""data structure request"",""duplicate"",""feature"",""good first issue"",""help wanted"",""invalid"",""on hold"",""optimization"",""question"",""waiting for feedback"",""wontfix""]",[]
3449755,quasar/quasar,FALSE,1309,2,master,11,16,MIT License,398,6580,2154,5219,2014-07-08T12:27:59,2023-03-12T04:28:35,2023-04-08T01:31:50,,C#,852,137,274,3,,,,[],2023-03-12T04:15:09,bcca6010de2c3cf5780deaaed33d1f44b097d10a,,,"{""C#"":1002985,""HTML"":1847}","[""bug"",""cant-reproduce"",""discussion"",""duplicate"",""easy"",""enhancement"",""help wanted"",""improvement"",""invalid"",""need more info"",""question"",""wont-add""]",[]
3449758,microsoft/git-credential-manager-for-windows,FALSE,1381,10,master,38,53,Other,140,2724,611,7270,2015-09-14T03:22:26,2021-11-04T11:02:08,2021-11-05T01:02:45,,C#,439,76,463,6,,,,[],2020-10-01T03:08:51,40d49d9791cea8ad07904bdf901610ed5d8268ee,,,"{""C#"":1631077,""Smalltalk"":38104,""Batchfile"":33067,""HTML"":19347,""Inno Setup"":12341}","[""api-compatibility-break"",""as-designed-or-wont-fix"",""azure"",""azure-devops"",""bitbucket"",""bug"",""build-related"",""cla-required"",""cla-signed"",""deployment-installer"",""documentation"",""duplicate"",""enhancement"",""feature-request"",""github"",""help-wanted"",""more-info-needed"",""question"",""source-tree"",""test-related"",""user-experience"",""visual-studio"",""vs-code""]",[]
3449759,topameng/tolua,FALSE,599,2,master,4,12,MIT License,301,2637,833,38671,2015-11-10T11:20:34,2021-12-30T02:52:19,2021-12-30T08:59:37,,C#,147,22,99,11,,,,[],2021-05-08T08:35:22,729e306ca39fb3f7b79460f07d1804bc7c2641ee,,,"{""C#"":1320623,""Lua"":846518,""Batchfile"":1693}","[""bug"",""duplicate"",""enhancement"",""help wanted"",""invalid"",""question"",""wontfix""]",[]
3449764,codecadwallader/codemaid,FALSE,1714,5,dev,35,34,GNU Lesser General Public License v3.0,78,1790,347,15546,2014-07-19T11:39:00,2023-06-19T08:31:47,2023-06-22T09:09:33,http://www.codemaid.net,C#,868,438,112,6,,,,[],2022-11-10T01:22:54,3c852c1657ad4bac32b4a03bed4bba041f1bede9,,,"{""C#"":1058481}","[""bug"",""documentation"",""duplicate"",""enhancement"",""feature: cleaning"",""feature: digging"",""feature: formatting"",""feature: reorganizing"",""feature: sorting"",""help wanted"",""invalid"",""needs detail"",""not reproduced"",""question"",""reproduced"",""resolved"",""wontfix""]","[""c-sharp"",""clean-code"",""dotnet"",""visual-studio"",""vsix""]"
3449767,vitalelement/avalonstudio,FALSE,5550,33,develop,10,18,GNU Lesser General Public License v3.0,82,1377,194,32401,2015-09-25T07:30:02,2022-10-19T11:07:49,2022-10-22T02:14:48,,C#,330,85,451,5,,,,[],2022-02-21T06:34:16,2ee2adbf1772c54531f0d5b0bc96a4789d6b826f,,,"{""C#"":4425580,""Shell"":13206,""PowerShell"":12716,""Vim Snippet"":2590,""Dockerfile"":1505,""HTML"":887,""Batchfile"":527}","[""beta-1"",""beta-2"",""bug"",""duplicate"",""editor feature"",""end-user feature"",""enhancement"",""help wanted"",""ide core"",""invalid"",""language support"",""question"",""wontfix""]",[]
3449768,depressurizer/depressurizer,FALSE,1135,1,master,34,17,GNU General Public License v3.0,41,1274,68,19978,2017-12-02T12:57:53,2023-04-10T02:21:43,2023-04-19T09:19:20,,C#,183,33,66,3,,,,[],2023-03-19T02:54:40,5ac469d2072b8416dd86d2389903bb57cebeb38c,,,"{""C#"":902440,""Smalltalk"":2964}","[""dependencies"",""premium"",""type: bug"",""type: enhancement"",""type: fix"",""type: invalid"",""type: maintenance"",""type: question""]",[]
3449770,cyanfish/naps2,FALSE,3333,2,master,79,5,Other,65,1897,286,105073,2015-07-19T08:54:38,2023-06-20T05:27:29,2023-06-20T02:35:10,https://www.naps2.com,C#,113,50,36,5,,,,[],2023-05-21T12:15:45,e2523aefc5339da99506275670060b4ce3075aa2,,,"{""C#"":2297402,""Inno Setup"":630698,""C++"":31780,""PowerShell"":9388,""Python"":2643,""Smalltalk"":2271,""C"":1406,""Batchfile"":17}","[""apple-icc"",""bug"",""compat"",""dependencies"",""doc"",""duplicate"",""escl"",""feature"",""linux"",""mac"",""ocr"",""packaging"",""pdf"",""polish"",""prospect"",""sane"",""sdk"",""support"",""task"",""twain"",""wia"",""windows""]","[""csharp"",""dotnet"",""escl"",""linux"",""macos"",""ocr"",""pdf"",""sane"",""scanner"",""twain"",""wia"",""windows""]"
3449777,morkt/garbro,FALSE,2980,5,master,47,9,MIT License,62,1687,197,92698,2014-07-21T07:09:39,2023-05-30T01:28:43,2023-06-06T09:31:10,,C#,555,216,35,11,16846,181808,31075,"[{""blankLines"":9,""codeLines"":55,""commentLines"":2,""language"":""Perl""},{""blankLines"":1,""codeLines"":87,""commentLines"":1,""language"":""Visual Studio Solution""},{""blankLines"":22,""codeLines"":1782,""commentLines"":98,""language"":""XAML""},{""blankLines"":174,""codeLines"":5751,""commentLines"":747,""language"":""XML""},{""blankLines"":16588,""codeLines"":169490,""commentLines"":30171,""language"":""C#""},{""blankLines"":0,""codeLines"":2467,""commentLines"":56,""language"":""MSBuild script""},{""blankLines"":14,""codeLines"":19,""commentLines"":0,""language"":""lex""},{""blankLines"":22,""codeLines"":74,""commentLines"":0,""language"":""Markdown""},{""blankLines"":0,""codeLines"":2050,""commentLines"":0,""language"":""HTML""},{""blankLines"":16,""codeLines"":33,""commentLines"":0,""language"":""yacc""}]",2022-05-03T04:53:01,ea096c52ef71065d0d46bd14f601a99b63b99873,,,"{""C#"":8167986,""NSIS"":5126,""Perl"":1948,""Yacc"":792,""Lex"":533}","[""bs"",""bug"",""common"",""declined"",""dependencies"",""duplicate"",""feature"",""help wanted"",""invalid"",""question"",""repack"",""wontfix""]","[""audio"",""extraction"",""gui"",""images"",""reverse-engineering"",""visual-novel""]"
3450813,sjdirect/abot,FALSE,551,1,master,0,19,Apache License 2.0,199,2104,542,7263,2013-08-08T01:14:05,2023-06-01T03:53:13,2023-06-08T12:37:57,,C#,180,3,58,1,,,,[],2021-08-09T10:12:37,0363d0195d739ecff5360b07ecfdfe885f51a125,,,"{""C#"":435128}","[""bug"",""duplicate"",""enhancement"",""feature request"",""invalid"",""question"",""wontfix""]","[""abot"",""abot-nuget"",""c-sharp"",""crawler"",""cross-platform"",""csharp"",""csharp-library"",""javascript-renderer"",""netcore"",""netcore2"",""netcore3"",""netsta"",""netstandard20"",""netstandard21"",""parsing"",""pluggable"",""spider"",""spiders"",""unit-testing"",""web-crawler""]"
3450814,rolandpheasant/tailblazer,FALSE,659,7,master,11,22,GNU General Public License v3.0,124,2051,244,75253,2015-11-07T02:49:04,2022-11-17T06:22:21,2022-12-04T12:09:07,,C#,161,68,50,5,,,,[],2022-11-17T06:22:21,00322c1d8aec0e93377dee2eca509d551832a9ce,,,"{""C#"":614988}","[""bug"",""dependencies"",""duplicate"",""enhancement"",""help wanted"",""invalid"",""question"",""wontfix""]",[]
3450815,micjahn/zxing.net,FALSE,1382,2,master,9,25,Apache License 2.0,129,2227,613,233283,2016-10-27T08:15:17,2023-03-30T08:31:04,2023-04-12T06:32:24,,C#,400,42,48,3,,,,[],2023-03-30T08:30:42,020162387390b16ae6616d76a6975c75ad17f883,,,"{""C#"":4105874,""Batchfile"":15378,""HTML"":13528,""CSS"":745,""JavaScript"":384}","[""bug"",""duplicate"",""enhancement"",""help wanted"",""invalid"",""question"",""wontfix""]",[]
3450821,dotnetcore/aspectcore-framework,FALSE,923,9,master,20,22,MIT License,102,1574,305,2309,2016-07-21T07:17:47,2023-05-25T09:06:49,2023-05-29T06:14:59,,C#,181,22,130,0,,,,[],2023-05-25T08:40:04,dfd5cf6adf2322141f45a59a4b7d7e2202a52c08,,,"{""C#"":728170,""PowerShell"":9141,""CoffeeScript"":43}","[""bug"",""done"",""feature"",""fixed"",""in progress"",""not suitable"",""obsolete"",""question"",""todo""]","[""aop"",""aspect"",""aspect-oriented-programming"",""aspectcore-framework"",""netcore""]"
